Stop ID,User ID,Start Time,End Time,replaced_starttime,replaced_endtime,Stop TimeZone,Duration (sec),Final lat,Final lon,Predicted lat,Predicted lon,Final Mode,Predicted Mode,Stop Generated By,Data Type,Validated?,Validated at,Duration before Validation (sec),Deleted?,Encoded Points, Levels, Accompanying,Main Activity,Secondary Activities, Other Activities, Other Mode, min, max, mean, IQR, median, std_dev, npoints,Please select the type(s) of activity that best describes what you did here,Which was your <strong>main</strong> activity?,Vehicle type,Were you the driver?,Parking Place,Fare type,Bus type,Bus number,Taxi Fare,&nbsp;,,Were you the driver?,How many people travelled with you?,Who was with you?,Please tell us how you travelled
7807928,643,2016-02-16 14:03:57 UTC,2016-02-16 18:33:34 UTC,,,Asia/Singapore,16177,1.341675576,103.9638267,,,Default,,algorithm_generated,GPS,FALSE,2016-02-17 04:25:24 UTC,49183,FALSE,,,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7807928,643,2016-02-16 14:03:57 UTC,2016-02-16 18:33:34 UTC,,,Asia/Singapore,16177,1.341675576,103.9638267,,,Default,,algorithm_generated,GPS,FALSE,2016-02-17 04:25:24 UTC,49183,FALSE,,,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7810620,643,2016-02-17 03:12:49 UTC,2016-02-17 05:26:53 UTC,,,Asia/Singapore,8044,1.339925649,103.961038,,,Default,,algorithm_generated,GPS,FALSE,2016-02-17 11:30:38 UTC,25514,FALSE,m`eG{lpyR|IlP,PP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7812394,643,2016-02-17 09:52:36 UTC,2016-02-17 11:05:36 UTC,,,Asia/Singapore,4380,1.334844999,103.9622719,,,Default,,algorithm_generated,GPS,FALSE,2016-02-17 12:00:16 UTC,1467,FALSE,oudGm{oyRlSwM|D{BaCpEbA`AxD\\{ApBxBoBPf@,PAFECEDCP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7812813,643,2016-02-17 11:17:40 UTC,2016-02-17 14:01:11 UTC,,,Asia/Singapore,9811,1.341718905,103.9639723,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-18 11:25:42 UTC,78318,FALSE,wucGecpyRgG}FBpDOeEeCbAeEaCaA_@E{@bA|@iDmBeBz@qCg@zAW{@_AeELqD|D,PEEDD@BCCDCDDFDP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7821279,643,2016-02-18 11:01:31 UTC,2016-02-18 12:10:36 UTC,,,Asia/Singapore,4145,1.341726517,103.9640694,,,Default,,algorithm_generated,GPS,FALSE,2016-02-18 15:00:11 UTC,254,FALSE,u`eGympyRAQ,PP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7825011,643,2016-02-18 13:23:20 UTC,2016-02-19 00:53:52 UTC,,,Asia/Singapore,41432,1.3416951,103.9639504,,,Default,,algorithm_generated,GPS,FALSE,2016-02-19 02:00:09 UTC,3263,FALSE,w`eGknpyRvA}JqArK,PFP,,--,,--,--,10,587.343,67.0494,0,65,25.3922,1130,,,,,,,,,,,,,,,
7825011,643,2016-02-18 13:23:20 UTC,2016-02-19 00:53:52 UTC,,,Asia/Singapore,41432,1.3416951,103.9639504,,,Default,,algorithm_generated,GPS,FALSE,2016-02-19 02:00:09 UTC,3263,FALSE,w`eGknpyRvA}JqArK,PFP,,--,,--,--,10,587.343,67.0494,0,65,25.3922,1130,,,,,,,,,,,,,,,
7828130,643,2016-02-19 01:00:04 UTC,2016-02-19 02:43:22 UTC,,,Asia/Singapore,6198,1.340312092,103.9620364,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-19 12:00:17 UTC,3578,FALSE,q`eGumpyRb@~@dCpAbAjCpBfEkAeB,PBC@DP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7828134,643,2016-02-19 02:44:42 UTC,2016-02-19 03:30:33 UTC,,,Asia/Singapore,2751,1.341411287,103.9633964,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-19 12:00:19 UTC,3580,FALSE,}wdGuapyR}AiF}Be@,PDP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7828216,643,2016-02-19 03:34:41 UTC,2016-02-19 03:35:56 UTC,,,Asia/Singapore,75,1.339853321,103.9609864,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-19 12:00:22 UTC,2671,FALSE,y~dGejpyRxBb@IjAMwAf@pAlAwAwAnBl@nBL`A`A_@x@lE,PCDDDED@DCP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7828217,643,2016-02-19 03:36:45 UTC,2016-02-19 06:54:48 UTC,,,Asia/Singapore,11883,1.340720402,103.9624624,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-19 12:00:24 UTC,2673,FALSE,audGc{oyRkAiFaB}@,PCP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7829683,643,2016-02-19 09:16:10 UTC,2016-02-19 09:27:09 UTC,,,Asia/Singapore,659,1.340103225,103.9601385,,,Default,,algorithm_generated,GPS,FALSE,2016-02-19 15:06:15 UTC,1,FALSE,ozdGkdpyRrC~H]t@DzA,PCBP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7829685,643,2016-02-19 09:33:01 UTC,2016-02-19 09:36:28 UTC,,,Asia/Singapore,207,1.342460118,103.9536892,,,Default,,algorithm_generated,GPS,FALSE,2016-02-19 16:00:11 UTC,3237,FALSE,svdGyuoyRgIhIlAdGoDjHkAr@_B`BHrCrBbB,PDECAECP,,Change Mode/Transfer,,--,--,,,,,,,,,,,,,,,,,,,,,,
7829686,643,2016-02-19 09:42:19 UTC,2016-02-19 13:55:32 UTC,,,Asia/Singapore,15193,1.353448427,103.9453669,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-02-19 16:00:14 UTC,3240,FALSE,keeGomnyRk@l@_ET|@nAmn@pe@mM~JcAPX_B|@F}@_@,PBDD@BDCDP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7834316,643,2016-02-19 14:02:49 UTC,2016-02-19 14:09:19 UTC,,,Asia/Singapore,390,1.327436144,103.946765,,,LRT/MRT,,algorithm_generated,GPS,FALSE,2016-02-20 06:00:13 UTC,1463,FALSE,_jgGoylyR}@eAbJeBhAw@j@m@bBwAj@g@dBcAdEaDp@_@vDiDv@e@~FkEr@e@n@o@p@_@lD}CdBqAf@g@dCqBdAyDUlAjSoN~a@n@u@Qd\\bYbFbJnGpT,PDE@??A@@AA@?A@@@??DDDHGCECP,,Change Mode/Transfer,,--,--,30,294.92,111.479,100,65,74.911,25,,,,,,,,,,,,,,,
7834319,643,2016-02-19 14:18:57 UTC,2016-02-19 14:23:05 UTC,,,Asia/Singapore,248,1.339295391,103.96161,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-02-20 06:00:15 UTC,1465,FALSE,mgbGgbmyRwDqPc@aAY}@_@{@_@q@[w@]s@y@_Bi@{@kBqC[s@}H_k@wG}Bq@g@jAOaKgCrAe@kBt@oDfDlAuAOlAC|@{S{E,PD??@??B?@@EGADCDEBDD@FP,,Change Mode/Transfer,,--,--,10,127.62,58.0444,0,65,20.7291,39,,,,,,,,,,,,,,,
7834321,643,2016-02-19 14:29:16 UTC,2016-02-20 04:59:51 UTC,,,Asia/Singapore,52235,1.341542666,103.9636182,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-20 06:00:16 UTC,1466,FALSE,qqdGa_pyRo@}Fk@{C_FdBuBmAOM,PAED?P,,--,,--,--,30,253.765,66.6968,0,65,12.1481,1786,,,,,,,,,,,,,,,
7834321,643,2016-02-19 14:29:16 UTC,2016-02-20 04:59:51 UTC,,,Asia/Singapore,52235,1.341542666,103.9636182,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-20 06:00:16 UTC,1466,FALSE,qqdGa_pyRo@}Fk@{C_FdBuBmAOM,PAED?P,,--,,--,--,30,253.765,66.6968,0,65,12.1481,1786,,,,,,,,,,,,,,,
7835041,643,2016-02-20 05:23:57 UTC,2016-02-20 06:58:15 UTC,,,Asia/Singapore,5658,1.342505521,103.9533544,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-20 08:00:20 UTC,1176,FALSE,s_eGqkpyRpCpAlA^OvCHlAi@{@j@rDaALnATeBH}@LPfAeBtAcAzABhCIfAq@lBkElAaBNsACwARl@|BLtCf@rA\\nAdBbAD|@pAp@bBbF,P@EADCCDF@DCAC@BEBAAFBB?DCBCP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7837763,643,2016-02-20 07:07:20 UTC,2016-02-20 07:12:01 UTC,,,Asia/Singapore,281,1.344645533,103.9574933,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-20 15:00:13 UTC,856,FALSE,seeGmknyR[uA]y@o@eAu@o@k@wAmAcAeA}A]eAe@o@ViB_@{A,P@CAAAABADBP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7837766,643,2016-02-20 07:21:40 UTC,2016-02-20 07:26:30 UTC,,,Asia/Singapore,290,1.340853364,103.9607785,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-20 15:00:14 UTC,857,FALSE,_seGieoyRbAL@w@tDAbASnBo@dCkBo@qAUeA`@q@bFiF,PBCACBEADAP,,Change Mode/Transfer,,--,--,,,,,,,,,,,,,,,,,,,,,,
7837768,643,2016-02-20 07:33:23 UTC,2016-02-20 12:59:39 UTC,,,Asia/Singapore,19576,1.341541115,103.9646284,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-02-20 15:00:16 UTC,859,FALSE,i{dGyyoyR|@}AzBZwBuBFcDw@gCmAQq@b@w@CZqB?yD,PDEDCEBBEBP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7850544,643,2016-02-20 13:23:04 UTC,2016-02-21 21:25:29 UTC,,,Asia/Singapore,115345,1.341494932,103.9637992,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-22 15:50:47 UTC,66875,FALSE,s_eG{qpyRp@qAxCf@Tq@Os@k@i@m@a@c@i@m@_@s@N[r@@v@Tv@lAlAl@\\v@?n@a@Ju@Qs@c@i@m@_@c@g@q@Uw@HUp@?t@d@l@bB`Br@Nt@MXu@Gu@m@a@gAwAi@c@y@?k@b@Ot@\\n@rBvBp@Vt@KZo@Ku@mAsAyAaAu@CYn@Dx@Xp@d@j@j@f@t@Lv@Gf@e@Mu@eAsAoAqAw@Bi@`@Iv@l@dBp@^f@b@t@Ln@Wf@g@Eu@i@g@g@m@qAeAu@Lm@XOt@Vt@b@h@n@^`@f@x@Bt@EVu@sEpF,PCCEB@@@FBCAE@CBEAC@@AEBCBEBDBEB@@EBDBEADBEBAEBCAE?BDBEB@EBDBE@ADAEB?@D@FBC@@D?CEP,,--,,--,--,5,812.834,80.4618,0,65,57.3844,4377,,,,,,,,,,,,,,,
7850544,643,2016-02-20 13:23:04 UTC,2016-02-21 21:25:29 UTC,,,Asia/Singapore,115345,1.341494932,103.9637992,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-22 15:50:47 UTC,66875,FALSE,s_eG{qpyRp@qAxCf@Tq@Os@k@i@m@a@c@i@m@_@s@N[r@@v@Tv@lAlAl@\\v@?n@a@Ju@Qs@c@i@m@_@c@g@q@Uw@HUp@?t@d@l@bB`Br@Nt@MXu@Gu@m@a@gAwAi@c@y@?k@b@Ot@\\n@rBvBp@Vt@KZo@Ku@mAsAyAaAu@CYn@Dx@Xp@d@j@j@f@t@Lv@Gf@e@Mu@eAsAoAqAw@Bi@`@Iv@l@dBp@^f@b@t@Ln@Wf@g@Eu@i@g@g@m@qAeAu@Lm@XOt@Vt@b@h@n@^`@f@x@Bt@EVu@sEpF,PCCEB@@@FBCAE@CBEAC@@AEBCBEBDBEB@@EBDBEADBEBAEBCAE?BDBEB@EBDBE@ADAEB?@D@FBC@@D?CEP,,--,,--,--,5,812.834,80.4618,0,65,57.3844,4377,,,,,,,,,,,,,,,
7856715,643,2016-02-22 10:27:46 UTC,2016-02-22 10:49:26 UTC,,,Asia/Singapore,1300,1.336300083,103.9635262,,,Default,,algorithm_generated,GPS,FALSE,2016-02-22 16:00:10 UTC,249,FALSE,i_eGulpyRfCjGd[uE,PFP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7861183,643,2016-02-22 10:52:11 UTC,2016-02-22 10:55:38 UTC,,,Asia/Singapore,207,1.338824934,103.9644708,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-23 06:00:10 UTC,3566,FALSE,{~cG_kpyRyBh@kDqBqEuB,PDAP,,--,,--,--,10,70.0095,64.0066,2.7792,65,10.9572,26,,,,,,,,,,,,,,,
7861185,643,2016-02-22 10:57:00 UTC,2016-02-23 03:05:06 UTC,,,Asia/Singapore,58086,1.341667131,103.9640365,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-23 06:00:12 UTC,3568,FALSE,sndG}ppyRgDmAoKdD,PDP,,--,,--,--,5,253.511,67.512,0,65,23.3179,1606,,,,,,,,,,,,,,,
7861185,643,2016-02-22 10:57:00 UTC,2016-02-23 03:05:06 UTC,,,Asia/Singapore,58086,1.341667131,103.9640365,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-23 06:00:12 UTC,3568,FALSE,sndG}ppyRgDmAoKdD,PDP,,--,,--,--,5,253.511,67.512,0,65,23.3179,1606,,,,,,,,,,,,,,,
7862802,643,2016-02-23 03:07:12 UTC,2016-02-23 05:28:27 UTC,,,Asia/Singapore,8475,1.340565427,103.9630216,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-23 11:00:31 UTC,873,FALSE,k`eGenpyRPpBv@`@pCt@,PD@P,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7862841,643,2016-02-23 05:33:16 UTC,2016-02-23 09:15:47 UTC,,,Asia/Singapore,13351,1.339800789,103.9610981,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-23 11:00:40 UTC,290,FALSE,oydG{gpyR`AD_B_@j@hA@tBrA~@Z~@VzA,PCDBCC@P,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7863863,643,2016-02-23 09:21:58 UTC,2016-02-23 11:35:09 UTC,,,Asia/Singapore,7991,1.341749158,103.9639885,,,Default,,algorithm_generated,GPS,FALSE,2016-02-23 15:00:15 UTC,1750,FALSE,wtdGy{oyRg@uDcChCPeCRhBOu@EcDrA{BqB@aBu@gBoB,PEEDCACECBP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7866223,643,2016-02-23 11:42:02 UTC,2016-02-23 11:52:22 UTC,,,Asia/Singapore,620,1.339615466,103.9610666,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-23 20:00:10 UTC,2669,FALSE,{`eG{mpyRx@jE@xDz@JdBmAl@mAQxB]hA`A|@h@bAq@g@rCr@,PBECBEADACCP,,--,,--,--,5,182.603,54.3262,70.1993,65,39.1811,60,,,,,,,,,,,,,,,
7866226,643,2016-02-23 12:03:35 UTC,2016-02-23 12:04:44 UTC,,,Asia/Singapore,69,1.327329943,103.9457361,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-02-23 20:00:12 UTC,2671,FALSE,qsdGs{oyRfCfDB_AiAm@x@n@jBUvWzWZ~BPdHa@bBjHcD`EbB|BpCu@e@z@zAhD`EtA|A`@x@j@h@bAxA`A`@l@j@|D~LzAjO,PDCECDFACFDFBDB?AA@CAFCP,,Change Mode/Transfer,,--,--,65,247.268,139.585,30.201,148.06,53.4536,11,,,,,,,,,,,,,,,
7866227,643,2016-02-23 12:13:01 UTC,2016-02-23 12:27:27 UTC,,,Asia/Singapore,866,1.324294044,103.930085,,,LRT/MRT,,algorithm_generated,GPS,FALSE,2016-02-23 20:00:13 UTC,2672,FALSE,wfbGy{lyRp@TbGjSnBxIEdFnBzQL`Ix@`DXn@V`KMtRd@}CvAdAq@w@p@v@nJnJec@fSxRod@,PCAEBBC@DBFDDE@HHP,,--,,--,--,10,274.56,74.4777,0,65,45.3549,95,,,,,,,,,,,,,,,
7866231,643,2016-02-23 12:31:09 UTC,2016-02-23 12:34:00 UTC,,,Asia/Singapore,171,1.32441637,103.9330418,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-23 20:00:17 UTC,2676,FALSE,ysaG_ziyR_@qDXhAc@wD`@wBOwD,PDABBP,,Change Mode/Transfer,,--,--,50,65,64.2105,0,65,3.34945,19,,,,,,,,,,,,,,,
7866236,643,2016-02-23 12:47:46 UTC,2016-02-23 12:49:08 UTC,,,Asia/Singapore,82,1.331568844,103.9538162,,,Bus,,algorithm_generated,GPS,FALSE,2016-02-23 20:00:18 UTC,2677,FALSE,qtaGoljyRSoGI}@yCaMtB|A_@oP_Am@uCcPa@}DkBwEmCwIyGaYqBcDo@~@AkAcKeP,P@CDEDCAFACEDDCP,,Change Mode/Transfer,,--,--,65,274.751,180.874,66.673,208.078,81.134,9,,,,,,,Public bus,,,,,,,,
7866237,643,2016-02-23 12:51:53 UTC,2016-02-23 12:55:21 UTC,,,Asia/Singapore,208,1.340298086,103.9610922,,,Default,,algorithm_generated,GPS,FALSE,2016-02-23 20:00:20 UTC,2679,FALSE,gacGinnyRwX_Xi@m@{CeC}NaKuEyA,P?ADCP,,Change Mode/Transfer,,--,--,10,100.185,66.2764,10.7726,65,19.4368,25,,,,,,,,,,,,,,,
7866239,643,2016-02-23 12:59:27 UTC,2016-02-23 19:43:35 UTC,,,Asia/Singapore,24248,1.341751706,103.9639195,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:37:52 UTC,2964131,FALSE,ywdGy{oyRwBSzD^}A_ErAoFeCLwE}C,PDEDEDP,,Home,,--,--,10,404.886,68.49937186,0,65,26.05978331,1304,,,,,,,,,,,,,,,
7866239,643,2016-02-23 12:59:27 UTC,2016-02-23 19:43:35 UTC,,,Asia/Singapore,24248,1.341751706,103.9639195,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:37:52 UTC,2964131,FALSE,ywdGy{oyRwBSzD^}A_ErAoFeCLwE}C,PDEDEDP,,Home,,--,--,10,404.886,68.4994,0,65,26.0598,1304,,,,,,,,,,,,,,,
7892674,643,2016-02-24 11:02:56 UTC,2016-02-24 11:10:31 UTC,,,Asia/Singapore,455,1.334680627,103.9623661,,,Default,,algorithm_generated,GPS,FALSE,2016-02-26 06:00:09 UTC,1170,FALSE,}`eGmmpyRtXt@~IjBe@l@|AIvDnB,PDCCCP,,Change Mode/Transfer,,--,--,65,69.0045,65.273,0,65,1.00936,44,,,,,,,,,,,,,,,
7892676,643,2016-02-24 11:16:43 UTC,2016-02-24 11:18:05 UTC,,,Asia/Singapore,82,1.338158519,103.9642041,,,Foot,,algorithm_generated,GPS,FALSE,2016-02-26 06:00:11 UTC,1172,FALSE,wtcGwcpyReAVhBJiDW?iDqCDkB?uAwA|@D_Dy@yBkA,PDCDD?DCCAP,,Change Mode/Transfer,,--,--,65,65,65,0,65,0,13,,,,,,,,,,,,,,,
7892677,643,2016-02-24 11:51:11 UTC,2016-02-25 18:21:50 UTC,,,Asia/Singapore,109839,1.341484548,103.9637131,,,Default,,algorithm_generated,GPS,FALSE,2016-02-26 05:40:46 UTC,7,FALSE,mjdGgopyRyS`B,PP,,--,,--,--,5,865.201,70.322,0,65,38.0554,4625,,,,,,,,,,,,,,,
7892677,643,2016-02-24 11:51:11 UTC,2016-02-25 18:21:50 UTC,,,Asia/Singapore,109839,1.341484548,103.9637131,,,Default,,algorithm_generated,GPS,FALSE,2016-02-26 05:40:46 UTC,7,FALSE,mjdGgopyRyS`B,PP,,--,,--,--,5,865.201,70.322,0,65,38.0554,4625,,,,,,,,,,,,,,,
7892790,643,2016-02-26 02:19:13 UTC,2016-02-26 02:24:35 UTC,,,Asia/Singapore,322,1.340283793,103.9618236,1.339414995,103.9622957,Default,,user_changed,GPS,FALSE,2016-03-29 02:33:58 UTC,2753265,FALSE,g_eGelpyR|KzG,PP,,--,,--,--,65,266.518,103.7747474,79.356,73.3008,62.97522268,19,,,,,,,,,,,,,,,
7892791,643,2016-02-26 03:03:27 UTC,2016-02-26 03:30:06 UTC,,,Asia/Singapore,1599,1.3416685,103.9634354,,,Default,,algorithm_generated,GPS,TRUE,2016-03-29 02:35:11 UTC,2753338,FALSE,irdGicpyRyLqFMbCa@iBhCfAaBsA,PEDDDP,,Meal/Eating Break,,--,--,10,200,66.86694,0,65,30.91674968,80,,,,,,,,,,,,,,,
7892834,643,2016-02-26 03:38:22 UTC,2016-02-26 05:29:16 UTC,,,Asia/Singapore,6654,1.340602175,103.9624822,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:35:34 UTC,2753063,FALSE,k`eGmjpyRdADfDhAUzC|EfFaAB_AwBgBuAFkA,PBDDFCBCP,,Education,,--,--,65,147.919,65.72418341,0,65,7.715187765,229,,,,,,,,,,,,,,,
7896046,643,2016-02-26 05:33:27 UTC,2016-02-26 12:02:04 UTC,,,Asia/Singapore,23317,1.341721369,103.9637767,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:35:48 UTC,2722192,FALSE,wydGodpyRMu@gBwBm@yC{@dA,PBBDP,,Home,,--,--,30,272.34,68.54167868,0,65,18.09438462,1121,,,,,,,,,,,,,,,
7896065,643,2016-02-26 12:08:16 UTC,2016-02-26 12:25:05 UTC,,,Asia/Singapore,1009,1.339547619,103.9609835,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:36:04 UTC,2722208,FALSE,w`eGqlpyRKiA|AhAw@TqAzAlB`AfAxB|@@~@q@MhAOx@r@pB`Dx@,PDDBDCDBD?CDP,,Change Mode/Transfer,,--,--,5,577.289,77.11155478,56.037,65,98.44289631,115,,,,,,,,,,,,,,,
7896141,643,2016-02-26 12:45:26 UTC,2016-02-26 13:40:30 UTC,,,Asia/Singapore,3304,1.324205574,103.929873,,,Bus,,algorithm_generated,GPS,TRUE,2016-03-29 02:36:37 UTC,2721652,FALSE,csdGc{oyRc@o@`ApA~PbDnA`AY|@Fv@C}@bCe@nKxKbHmB`CrYlMhQfC`Cz@p@vDrRjAh@,PCCDCBECEEGEC@ECP,,Meal/Eating Break,,--,--,10,403.456,73.91502738,0,65,45.66078905,252,,,,,,,Public bus,,,,,,,,
7902643,643,2016-02-26 13:53:15 UTC,2016-02-26 13:58:46 UTC,,,Asia/Singapore,331,1.340433814,103.9610791,,,Bus,,algorithm_generated,GPS,TRUE,2016-03-29 02:37:10 UTC,2672172,FALSE,gsaGuxiyROuECuCHaDy@cLMw@gCuTf@eAMiDgAiDm@uJu@kCgBoEmDeL`ApA_ByEqJqXe@q@qCeDgDwEs@w@mAgBkAwAc@o@]q@i@u@i@o@cDuEqAaBw@{@q@o@cE}CeBi@x@d@eMkKaMqD,P@ACA?CBCCFA@DB?G??@@?A?@??A@?EBBDDP,,Change Mode/Transfer,,--,--,10,79.9726,64.26876216,9.0169,65,17.03865805,37,,,,,,,Public bus,,,,,,,,
7902646,643,2016-02-26 14:07:59 UTC,2016-02-27 02:23:19 UTC,,,Asia/Singapore,44120,1.341611329,103.9639951,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:37:20 UTC,2672182,FALSE,uxdGu{oyRg@e@n@wAQcDiB|A{@{AM{BWaBOz@[_C^qNxB`BzRcB_WlN,PCCDEB@BCEGDGP,,Home,,--,--,5,200,63.71640974,0,65,17.71705471,1325,,,,,,,,,,,,,,,
7902646,643,2016-02-26 14:07:59 UTC,2016-02-27 02:23:19 UTC,,,Asia/Singapore,44120,1.341611329,103.9639951,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:37:20 UTC,2672182,FALSE,uxdGu{oyRg@e@n@wAQcDiB|A{@{AM{BWaBOz@[_C^qNxB`BzRcB_WlN,PCCDEB@BCEGDGP,,Home,,--,--,5,200,63.7164,0,65,17.7171,1325,,,,,,,,,,,,,,,
7907772,643,2016-02-27 02:58:59 UTC,2016-02-27 10:10:10 UTC,,,Asia/Singapore,25871,1.341490761,103.9642642,,,Default,,algorithm_generated,GPS,FALSE,2016-02-27 19:00:07 UTC,2964,FALSE,a`eG}mpyRBt@RkB,PCP,,Home,,--,--,,,,,,,,,,,,,,,,,,,,,,
7907801,643,2016-02-27 10:46:46 UTC,2016-02-27 11:19:09 UTC,,,Asia/Singapore,1943,1.334315666,103.9627673,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:32:04 UTC,2622069,FALSE,i_eGsopyR~[~D]Y,PCP,,Meal/Eating Break,,--,--,30,100.471,65.00772131,0,65,6.380282388,122,,,,,,,,,,,,,,,
7907821,643,2016-02-27 11:40:30 UTC,2016-02-27 11:43:57 UTC,,,Asia/Singapore,207,1.338577879,103.9710463,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:32:31 UTC,2621809,FALSE,mrcGgfpyR{@e@mBQh@eBfD{@Ps@i@gCeA~@h@oAJcBCw@WoBrB{Bk@j@pBkAu@bBwBa@fAiF}BbCmJaIzCRDgAeCjAJcAz@sAm@x@gAx@LkDIbCyD{Gp@XiGmC,PBECEBDDBC@EBCGDEEEEEDDBEAEDECDP,,Social,,--,--,5,144.458,62.491016,17.7926,65,29.45367783,25,,,,,,,,,,,,,,,
7907823,643,2016-02-27 11:44:39 UTC,2016-02-27 11:48:46 UTC,,,Asia/Singapore,247,1.34005411,103.9717434,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:32:52 UTC,2621830,FALSE,amdG_zqyRoDyAwBq@,P@P,1,Social,,--,--,10,146.597,72.0582069,0,65,25.96546551,29,,,,,,,,,,,,,,,
7907829,643,2016-02-27 12:16:20 UTC,2016-02-28 09:19:30 UTC,,,Asia/Singapore,75790,1.34161743,103.9642485,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-29 02:32:59 UTC,2621837,FALSE,ivdGk~qyRe@vAcCf@qAnDl@]LaA~AF|AaFSr@pC|BlAb@zAhApA`BSrBhDzH`CmBkBfA}G{A|DxAaAh@lBdCt@Hp@bAkBcCiAbBf@bCi@uBg@p@a@~@_A`A}@`Bv@_BwApAn@]gAbAaCpE`CqEqBlId@{CfBsA_Hu@sExC,PCCFBCDFCAABDCEEDFDDBBGECDD@AACDBCBDEFCFDP,,--,,--,--,5,532.748,69.0887834,0,65,36.96036535,2392,,,,,,,,,,,,,,,
7907829,643,2016-02-27 12:16:20 UTC,2016-02-28 09:19:30 UTC,,,Asia/Singapore,75790,1.34161743,103.9642485,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-29 02:32:59 UTC,2621837,FALSE,ivdGk~qyRe@vAcCf@qAnDl@]LaA~AF|AaFSr@pC|BlAb@zAhApA`BSrBhDzH`CmBkBfA}G{A|DxAaAh@lBdCt@Hp@bAkBcCiAbBf@bCi@uBg@p@a@~@_A`A}@`Bv@_BwApAn@]gAbAaCpE`CqEqBlId@{CfBsA_Hu@sExC,PCCFBCDFCAABDCEEDFDDBBGECDD@AACDBCBDEFCFDP,,--,,--,--,5,532.748,69.0888,0,65,36.9604,2392,,,,,,,,,,,,,,,
7916463,643,2016-02-28 09:31:13 UTC,2016-02-28 11:52:42 UTC,,,Asia/Singapore,8489,1.353648367,103.9457069,,,Car/Van,,algorithm_generated,GPS,TRUE,2016-03-29 02:30:36 UTC,2545765,FALSE,a`eGoopyR{@}@|Y{MH`AuJh]`M`S~\\zYLx@aIhD}DYcT`Umc@v^}BfBaAb@mEhDyGsG_PiAkC|@uEa@oIkE,PDGBGDCIDEDBAAHECCEP,3,Meal/Eating Break,,--,--,5,200,68.48417104,0,65,25.00295425,366,,,Car,No,Parking lot,One-off payment,,,,,,,,,
