Travel ID,User ID,Travel/Stop,Trip Index,Start Time,End Time,Duration (Seconds),Start Lat,Start Lon,End Lat,End Lon,Final Mode,Predicted Mode,Main Activity,Validated?
7915282-7915577,645,Travel,241,2016-02-28 11:13:28 UTC,2016-02-28 12:18:51 UTC,3923.0,1.35260515419801,103.94538891532706,1.3565967877509917,103.98745348665358,LRT/MRT,,,true
7915577,645,Stop,,2016-02-28 12:18:51 UTC,2016-02-28 12:50:12 UTC,1881,,,1.356596788,103.9874535,LRT/MRT,,Personal Errand/Task,TRUE
7915577-7937483,645,Travel,242,2016-02-28 12:50:12 UTC,2016-02-28 12:57:49 UTC,457.0,1.3565967877509917,103.98745348665358,1.3350378457639693,103.96188370700222,LRT/MRT,Car/Van,,true
7937483,645,Stop,,2016-02-28 12:57:49 UTC,2016-02-28 12:58:56 UTC,67,,,1.335037846,103.9618837,LRT/MRT,Car/Van,Change Mode/Transfer,TRUE
7937483-7937485,645,Travel,242,2016-02-28 12:58:56 UTC,2016-02-28 13:07:28 UTC,512.0,1.3350378457639693,103.96188370700222,1.3416793304775416,103.96390071177296,Foot,,,true
7937485,645,Stop,,2016-02-28 13:07:28 UTC,2016-03-01 05:01:17 UTC,143629,,,1.34167933,103.9639007,Foot,,Home,TRUE
7937485-7937526,645,Travel,243,2016-03-01 05:01:17 UTC,2016-03-01 05:03:21 UTC,124.0,1.3416793304775416,103.96390071177296,1.3407662198207124,103.96266061563384,Foot,,,true
7937526,645,Stop,,2016-03-01 05:03:21 UTC,2016-03-01 07:09:54 UTC,7593,,,1.34076622,103.9626606,Foot,,Meal/Eating Break,TRUE
7937526-7943185,645,Travel,244,2016-03-01 07:09:54 UTC,2016-03-01 07:11:16 UTC,82.0,1.3407662198207124,103.96266061563384,1.3418848856896908,103.96440333754754,Foot,,,true
7943185,645,Stop,,2016-03-01 07:11:16 UTC,2016-03-02 00:45:54 UTC,63278,,,1.341884886,103.9644033,Foot,,Education,TRUE
7943185-7944639,645,Travel,245,2016-03-02 00:45:54 UTC,2016-03-02 00:48:39 UTC,165.0,1.3418848856896908,103.96440333754754,1.3399343263862098,103.96149648256203,Foot,,,true
7944639,645,Stop,,2016-03-02 00:48:39 UTC,2016-03-02 04:44:32 UTC,14153,,,1.339934326,103.9614965,Foot,,Education,TRUE
7944639-7947013,645,Travel,246,2016-03-02 04:44:32 UTC,2016-03-02 04:49:21 UTC,289.0,1.3399343263862098,103.96149648256203,1.3415982010043785,103.96406157269055,Foot,,,true
7947013,645,Stop,,2016-03-02 04:49:21 UTC,2016-03-02 10:53:45 UTC,21864,,,1.341598201,103.9640616,Foot,,Home,TRUE
7947013-7947200,645,Travel,247,2016-03-02 10:53:45 UTC,2016-03-02 11:16:31 UTC,1366.0,1.3415982010043785,103.96406157269055,1.3256455690069873,103.9342568407063,Bus,Car/Van,,true
7947200,645,Stop,,2016-03-02 11:16:31 UTC,2016-03-02 11:58:55 UTC,2544,,,1.325645569,103.9342568,Bus,Car/Van,Meal/Eating Break,TRUE
7947200-7949050,645,Travel,248,2016-03-02 11:58:55 UTC,2016-03-02 11:58:59 UTC,4.0,1.3256455690069873,103.9342568407063,1.3266634417965864,103.9330664871161,Foot,,,true
7949050,645,Stop,,2016-03-02 11:58:59 UTC,2016-03-02 12:00:18 UTC,79,,,1.326663442,103.9330665,Foot,,Meal/Eating Break,TRUE
7949050-7949052,645,Travel,249,2016-03-02 12:00:18 UTC,2016-03-02 12:05:49 UTC,331.0,1.3266634417965864,103.9330664871161,1.3242313423317196,103.92956707946121,Foot,,,true
7949052,645,Stop,,2016-03-02 12:05:49 UTC,2016-03-02 12:54:24 UTC,2915,,,1.324231342,103.9295671,Foot,,Entertainment,TRUE
7949052-7952853,645,Travel,250,2016-03-02 12:54:24 UTC,2016-03-02 13:10:16 UTC,952.0,1.3242313423317196,103.92956707946121,1.3361046494958335,103.96063201687487,Bus,Car/Van,,true
7952853,645,Stop,,2016-03-02 13:10:16 UTC,2016-03-02 13:14:24 UTC,248,,,1.336104649,103.960632,Bus,Car/Van,Home,TRUE
7952853-7952857,645,Travel,251,2016-03-02 13:14:24 UTC,2016-03-02 13:21:18 UTC,414.0,1.3361046494958335,103.96063201687487,1.3417031031019346,103.96389210745517,Foot,,,true
7952857,645,Stop,,2016-03-02 13:21:18 UTC,2016-03-03 05:06:12 UTC,56694,,,1.341703103,103.9638921,Foot,,Home,TRUE
7952857-7953100,645,Travel,252,2016-03-03 05:06:12 UTC,2016-03-03 05:07:14 UTC,62.0,1.3417031031019346,103.96389210745517,1.3404592948037397,103.96279000436232,Foot,,,true
7953100,645,Stop,,2016-03-03 05:07:14 UTC,2016-03-03 06:59:56 UTC,6762,,,1.340459295,103.96279,Foot,,Education,TRUE
7953100-7956812,645,Travel,253,2016-03-03 06:59:56 UTC,2016-03-03 07:02:00 UTC,124.0,1.3404592948037397,103.96279000436232,1.3419628013189842,103.96426454919649,Foot,,,true
7956812,645,Stop,,2016-03-03 07:02:00 UTC,2016-03-04 00:50:10 UTC,64090,,,1.341962801,103.9642645,Foot,,Home,TRUE
7956812-7960082,645,Travel,254,2016-03-04 00:50:10 UTC,2016-03-04 00:53:01 UTC,171.0,1.3419628013189842,103.96426454919649,1.3406283705503632,103.96313022551385,Foot,,,true
7960082,645,Stop,,2016-03-04 00:53:01 UTC,2016-03-04 00:54:34 UTC,93,,,1.340628371,103.9631302,Foot,,Change Mode/Transfer,TRUE
7960082-7960083,645,Travel,254,2016-03-04 00:54:34 UTC,2016-03-04 00:55:51 UTC,77.0,1.3406283705503632,103.96313022551385,1.3402767251241294,103.96160650078497,Foot,,,true
7960083,645,Stop,,2016-03-04 00:55:51 UTC,2016-03-04 02:52:25 UTC,6994,,,1.340276725,103.9616065,Foot,,Education,TRUE
7960083-7960626,645,Travel,255,2016-03-04 02:52:25 UTC,2016-03-04 02:53:12 UTC,47.0,1.3402767251241294,103.96160650078497,1.3415247937530232,103.96377925751267,Car/Van,,,true
7960626,645,Stop,,2016-03-04 02:53:12 UTC,2016-03-04 03:51:49 UTC,3517,,,1.341524794,103.9637793,Car/Van,,Education,TRUE
